QDate,Queue No,index,Svc,Counter,UserID,QTime,Start,End,WT,ST,Valid,Remark
5-Aug-19,1033,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:31:55,9:17:22,9:17:34,46,0,Y,
5-Aug-19,1033,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:17:34,9:17:34,9:23:13,0,6,Y,Transferred
5-Aug-19,1033,2,Ultrasound/ Review,Treatment Room 3,8888,9:23:13,9:38:16,9:41:04,15,3,Y,Transferred
5-Aug-19,1034,0,Ultrasound/ Review,Treatment Room 3,8888,8:37:28,9:41:33,9:43:13,64,2,Y,
5-Aug-19,1035,0,Ultrasound/ Review,Review Room 4,8888,8:44:19,9:50:09,9:53:46,66,3,Y,
5-Aug-19,1036,0,Ultrasound/ Review,Treatment Room 3,8888,8:58:14,9:43:13,9:50:25,45,7,Y,
5-Aug-19,1037,0,Ultrasound/ Review,Treatment Room 3,8888,9:12:55,9:50:25,9:51:02,38,1,Y,
5-Aug-19,1037,1,Ultrasound/ Review,Treatment Room 3,8888,9:51:02,9:51:02,10:11:05,0,20,Y,Transferred
5-Aug-19,1037,2,Ultrasound/ Review,Treatment Room 3,8888,10:11:05,10:11:05,10:11:29,0,0,N,
5-Aug-19,1037,3,Ultrasound/ Review,Treatment Room 3,8888,10:11:29,10:11:29,10:14:05,0,3,Y,
5-Aug-19,1038,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:29:45,9:33:45,9:34:48,4,1,Y,
5-Aug-19,1038,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:34:48,9:34:48,9:38:27,0,4,Y,Transferred
5-Aug-19,1039,0,Ultrasound/ Review,Review Room 4,8888,9:31:26,9:53:46,9:54:51,22,1,Y,
5-Aug-19,1039,1,Ultrasound/ Review,Review Room 4,8888,9:55:16,9:55:16,10:00:41,0,5,Y,Transferred
5-Aug-19,1040,0,Ultrasound/ Review,Review Room 4,8888,9:39:20,10:00:41,10:03:57,21,3,Y,
5-Aug-19,1041,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:44:50,9:50:53,9:51:21,6,1,Y,
5-Aug-19,1041,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:51:21,9:51:21,9:59:32,0,8,Y,Transferred
5-Aug-19,1041,2,Ultrasound/ Review,Review Room 4,8888,9:59:32,10:03:57,12:23:52,4,30,Y,Transferred
5-Aug-19,1042,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:52:15,10:01:09,10:02:43,9,1,Y,
5-Aug-19,1043,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:11:57,10:15:19,10:19:44,4,4,Y,
5-Aug-19,1043,1,Ultrasound/ Review,Treatment Room 3,8888,10:19:44,10:38:25,10:46:15,19,8,Y,Transferred
5-Aug-19,1043,2,Ultrasound/ Review,Treatment Room 3,8888,10:46:15,10:46:15,10:46:57,0,0,N,
5-Aug-19,1044,0,Ultrasound/ Review,,,10:12:59,10:12:59,10:12:59,0,0,N,
5-Aug-19,1045,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:15:20,10:21:03,10:21:22,6,0,Y,
5-Aug-19,1045,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:21:22,10:21:22,10:24:55,0,3,Y,Transferred
5-Aug-19,1045,2,Ultrasound/ Review,Treatment Room 3,8888,10:24:55,10:49:49,11:03:12,25,14,Y,Transferred
5-Aug-19,1046,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:19:28,10:27:42,10:29:57,8,2,Y,
5-Aug-19,1047,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:48:12,10:51:17,10:51:23,3,0,Y,
5-Aug-19,1047,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:51:23,10:51:23,10:54:07,0,3,Y,Transferred
6-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:39:19,7:57:04,8:01:08,18,4,Y,
6-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,8:01:08,8:43:20,8:43:35,42,0,Y,Transferred
6-Aug-19,1001,2,Ultrasound/ Review,Review Room 4,8888,8:43:35,8:43:35,8:49:33,0,6,Y,Transferred
6-Aug-19,1002,0,Ultrasound/ Review,,,7:40:56,7:40:56,7:40:56,0,0,N,
6-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:48:08,8:03:22,8:03:52,15,0,Y,
6-Aug-19,1003,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:52,8:03:52,8:09:56,0,6,Y,Transferred
6-Aug-19,1003,2,Ultrasound/ Review,Review Room 4,8888,8:09:56,8:40:42,8:43:20,31,3,Y,Transferred
6-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:49:46,8:12:39,8:16:10,23,4,Y,
6-Aug-19,1004,1,Ultrasound/ Review,Treatment Room 2,8888,8:16:10,8:46:11,8:48:48,30,2,Y,Transferred
6-Aug-19,1004,2,Ultrasound/ Review,Review Room 4,8888,8:17:06,8:33:22,8:35:03,16,2,Y,Transferred
6-Aug-19,1005,0,Ultrasound/ Review,,,7:56:24,7:56:24,7:56:24,0,0,N,
6-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:18,8:19:11,8:22:17,12,3,Y,
6-Aug-19,1006,1,Ultrasound/ Review,Review Room 4,8888,8:22:17,8:35:43,8:37:52,13,2,Y,Transferred
6-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:53,8:25:38,8:29:05,18,4,Y,
6-Aug-19,1007,1,Ultrasound/ Review,Review Room 4,8888,8:29:05,8:38:46,8:40:42,9,2,Y,Transferred
6-Aug-19,1008,0,Ultrasound/ Review,,,8:10:37,8:10:37,8:10:37,0,0,N,
6-Aug-19,1009,0,Ultrasound/ Review,Review Room 4,8888,8:26:16,8:49:33,8:53:20,23,4,Y,
6-Aug-19,1010,0,Ultrasound/ Review,,,8:38:27,8:38:27,8:38:27,0,0,N,
6-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:39:08,8:50:20,8:54:42,11,4,Y,
6-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:43:05,8:45:54,8:49:14,2,4,Y,
6-Aug-19,1012,1,Ultrasound/ Review,Review Room 4,8888,8:49:14,8:53:20,8:55:14,4,2,Y,Transferred
6-Aug-19,1013,0,Ultrasound/ Review,,,8:56:40,8:56:40,8:56:40,0,0,N,
6-Aug-19,1014,0,Ultrasound/ Review,,,8:57:22,8:57:22,8:57:22,0,0,N,
6-Aug-19,1015,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:58:02,9:03:48,9:11:04,5,8,Y,
6-Aug-19,1015,1,Ultrasound/ Review,Review Room 4,8888,9:11:04,9:42:58,10:05:18,31,23,Y,Transferred
6-Aug-19,1016,0,Ultrasound/ Review,,,8:58:43,8:58:43,8:58:43,0,0,N,
6-Aug-19,1017,0,Ultrasound/ Review,,,8:59:00,8:59:00,8:59:00,0,0,N,
6-Aug-19,1018,0,Ultrasound/ Review,,,9:24:19,9:24:19,9:24:19,0,0,N,
6-Aug-19,1019,0,Ultrasound/ Review,,,9:30:07,10:06:50,10:06:50,36,0,Y,
6-Aug-19,1020,0,Ultrasound/ Review,Review Room 4,8888,9:33:35,10:20:57,10:27:21,47,7,Y,
6-Aug-19,1021,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:41:49,9:46:05,9:46:15,5,0,Y,
6-Aug-19,1021,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:46:15,9:46:15,9:46:29,0,0,N,
6-Aug-19,1021,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:46:29,9:46:29,9:46:53,0,0,N,
6-Aug-19,1021,3,Ultrasound/ Review,Ultrasound Room 5,8888,9:46:53,9:46:53,9:51:26,0,5,Y,
6-Aug-19,1021,4,Ultrasound/ Review,Review Room 4,8888,9:51:26,10:09:45,10:10:34,18,1,Y,
6-Aug-19,1021,5,Ultrasound/ Review,Review Room 4,8888,10:10:34,10:10:34,10:10:58,0,0,N,
6-Aug-19,1021,6,Ultrasound/ Review,Review Room 4,8888,10:10:58,10:10:58,10:11:13,0,1,Y,
6-Aug-19,1021,7,Ultrasound/ Review,Review Room 4,8888,10:11:13,10:11:13,10:20:57,0,9,Y,
6-Aug-19,1021,8,Ultrasound/ Review,Review Room 4,8888,10:27:21,10:27:21,10:50:28,0,23,Y,
6-Aug-19,1021,9,Ultrasound/ Review,Review Room 4,8888,10:50:28,10:50:28,11:03:58,0,13,Y,
6-Aug-19,1022,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:46:07,9:53:46,9:57:21,7,4,Y,
6-Aug-19,1022,1,Ultrasound/ Review,Review Room 4,8888,9:57:21,10:05:18,10:08:03,8,3,Y,Transferred
6-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:01:16,10:34:28,10:34:38,33,0,Y,
6-Aug-19,1023,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:34:38,10:34:38,10:42:54,0,8,Y,Transferred
6-Aug-19,1024,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:14:22,10:22:34,10:22:39,8,0,Y,
6-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:17:54,10:27:00,10:28:22,10,1,Y,
6-Aug-19,1026,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:52:30,10:54:05,11:00:10,2,6,Y,
6-Aug-19,1026,1,Ultrasound/ Review,Review Room 4,8888,11:00:10,11:03:58,11:04:04,3,1,Y,Transferred
6-Aug-19,1026,2,Ultrasound/ Review,Review Room 4,8888,11:04:04,11:04:04,11:16:03,0,12,Y,Transferred
6-Aug-19,1027,0,Ultrasound/ Review,,,13:39:54,13:39:54,13:39:54,0,0,N,
7-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:25:03,7:56:31,8:01:47,31,5,Y,
7-Aug-19,1002,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:26:38,8:04:29,8:08:32,38,4,Y,
7-Aug-19,1002,1,Ultrasound/ Review,Review Room 4,8888,8:08:32,8:43:26,8:47:00,35,4,Y,Transferred
7-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:30:01,8:10:28,8:13:58,40,3,Y,
7-Aug-19,1003,1,Ultrasound/ Review,Review Room 4,8888,8:13:58,8:47:00,8:52:31,34,5,Y,Transferred
7-Aug-19,1004,0,Ultrasound/ Review,,,7:39:45,7:39:45,7:39:45,0,0,N,
7-Aug-19,1005,0,Ultrasound/ Review,Review Room 4,8888,7:46:48,8:52:31,8:52:58,66,0,Y,
7-Aug-19,1005,1,Ultrasound/ Review,Review Room 4,8888,8:52:58,8:52:58,9:06:00,0,14,Y,Transferred
7-Aug-19,1006,0,Ultrasound/ Review,,,7:47:26,7:47:26,7:47:26,0,0,N,
7-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:59:31,8:15:55,8:22:21,16,7,Y,
7-Aug-19,1007,1,Ultrasound/ Review,Review Room 4,8888,8:22:21,9:06:00,9:08:43,44,2,Y,Transferred
7-Aug-19,1008,0,Ultrasound/ Review,,,8:07:04,8:07:04,8:07:04,0,0,N,
7-Aug-19,1009,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:27,8:24:17,8:28:00,6,4,Y,
7-Aug-19,1009,1,Ultrasound/ Review,Review Room 4,8888,8:28:00,9:08:43,9:09:28,40,1,Y,Transferred
7-Aug-19,1009,2,Ultrasound/ Review,Review Room 4,8888,9:09:28,9:09:28,9:11:49,0,2,Y,Transferred
7-Aug-19,1010,0,Ultrasound/ Review,Review Room 4,8888,8:20:13,9:11:49,9:15:01,51,4,Y,
7-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:40:44,8:44:28,8:48:38,4,4,Y,
7-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:48:38,9:15:34,9:17:11,27,2,Y,Transferred
7-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:44:44,8:51:59,8:56:10,7,5,Y,
7-Aug-19,1012,1,Ultrasound/ Review,Review Room 4,8888,8:56:10,9:22:58,9:26:13,26,4,Y,Transferred
7-Aug-19,1013,0,Ultrasound/ Review,Review Room 4,8888,8:44:50,9:26:13,9:31:21,42,5,Y,
7-Aug-19,1014,0,Ultrasound/ Review,,,8:47:36,8:47:36,8:47:36,0,0,N,
7-Aug-19,1015,0,Ultrasound/ Review,Review Room 4,8888,8:59:25,9:31:21,9:36:12,32,5,Y,
7-Aug-19,1016,0,Ultrasound/ Review,,,9:21:58,9:21:58,9:21:58,0,0,N,
7-Aug-19,1017,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:26:40,9:27:22,9:33:44,1,6,Y,
7-Aug-19,1017,1,Ultrasound/ Review,Review Room 4,8888,9:33:44,9:36:12,9:46:35,3,10,Y,Transferred
7-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:35:31,9:36:03,9:41:21,1,5,Y,
7-Aug-19,1018,1,Ultrasound/ Review,,,9:41:21,9:41:21,9:41:21,0,0,N,
7-Aug-19,1018,2,Ultrasound/ Review,Review Room 4,8888,9:42:39,9:46:35,10:07:14,4,21,Y,Transferred
7-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:52:50,10:00:01,10:04:24,8,4,Y,
8-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:22:06,7:55:35,8:02:14,33,7,Y,
8-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,8:02:14,8:35:43,8:37:44,33,2,Y,Transferred
8-Aug-19,1002,0,Ultrasound/ Review,,,7:22:10,,,0,0,N,
8-Aug-19,1003,0,Ultrasound/ Review,Review Room 4,8888,7:22:21,8:37:44,8:38:02,75,1,Y,
8-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:22:27,8:02:59,8:06:58,40,4,Y,
8-Aug-19,1004,1,Ultrasound/ Review,Treatment Room 3,8888,8:06:58,8:45:55,8:54:40,39,9,Y,Transferred
8-Aug-19,1005,0,Ultrasound/ Review,Treatment Room 3,8888,7:22:41,8:54:40,8:59:37,92,5,Y,
8-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:22:48,8:07:55,8:12:22,45,5,Y,
8-Aug-19,1006,1,Ultrasound/ Review,Review Room 4,8888,8:12:22,8:43:58,8:46:38,31,3,Y,Transferred
8-Aug-19,1007,0,Ultrasound/ Review,Treatment Room 3,8888,7:22:56,8:59:37,9:03:03,97,4,Y,
8-Aug-19,1008,0,Ultrasound/ Review,Review Room 4,8888,7:23:03,8:46:38,8:46:54,83,0,Y,
8-Aug-19,1008,1,Ultrasound/ Review,Review Room 4,8888,8:46:54,8:46:54,8:48:57,0,2,Y,Transferred
8-Aug-19,1009,0,Ultrasound/ Review,,,7:34:06,,,0,0,N,
8-Aug-19,1010,0,Ultrasound/ Review,Review Room 4,8888,7:36:56,8:48:57,8:50:29,72,2,Y,
8-Aug-19,1011,0,Ultrasound/ Review,Review Room 4,8888,7:37:36,8:50:29,8:52:35,73,2,Y,
8-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:41:03,8:13:43,8:14:00,32,1,Y,
8-Aug-19,1012,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:14:00,8:14:00,8:18:55,0,4,Y,Transferred
8-Aug-19,1012,2,Ultrasound/ Review,Review Room 4,8888,8:18:55,8:52:35,8:56:51,34,4,Y,Transferred
8-Aug-19,1013,0,Ultrasound/ Review,Treatment Room 3,8888,7:42:27,9:03:03,9:07:53,81,4,Y,
8-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:45:41,8:20:19,8:20:29,35,0,Y,
8-Aug-19,1014,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:20:30,8:20:30,8:25:01,0,5,Y,Transferred
8-Aug-19,1014,2,Ultrasound/ Review,Treatment Room 3,8888,8:25:01,9:08:07,9:15:12,43,7,Y,Transferred
8-Aug-19,1015,0,Ultrasound/ Review,,,7:45:47,,,0,0,N,
8-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:51:15,8:25:05,8:33:04,34,8,Y,
8-Aug-19,1016,1,Ultrasound/ Review,Review Room 4,8888,8:33:04,8:56:52,9:00:41,23,4,Y,Transferred
8-Aug-19,1017,0,Ultrasound/ Review,,,7:53:33,,,0,0,N,
8-Aug-19,1018,0,Ultrasound/ Review,,,7:57:32,,,0,0,N,
8-Aug-19,1019,0,Ultrasound/ Review,Review Room 4,8888,8:00:21,9:00:41,9:00:58,60,0,Y,
8-Aug-19,1019,1,Ultrasound/ Review,Review Room 4,8888,9:00:58,9:00:58,9:04:51,0,4,Y,Transferred
8-Aug-19,1020,0,Ultrasound/ Review,,,8:00:45,,,0,0,N,
8-Aug-19,1021,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:01:03,8:34:20,8:34:35,33,0,Y,
8-Aug-19,1021,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:34:35,8:34:35,8:40:41,0,6,Y,Transferred
8-Aug-19,1021,2,Ultrasound/ Review,Review Room 4,8888,8:40:41,9:04:51,9:07:20,24,3,Y,Transferred
8-Aug-19,1022,0,Ultrasound/ Review,Review Room 4,8888,8:04:50,9:07:20,9:08:47,63,1,Y,
8-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:27,8:41:15,8:46:39,34,5,Y,
8-Aug-19,1023,1,Ultrasound/ Review,Treatment Room 3,8888,8:46:39,9:15:40,9:25:05,29,10,Y,Transferred
8-Aug-19,1024,0,Ultrasound/ Review,Review Room 4,8888,8:08:21,9:14:02,9:15:55,66,1,Y,
8-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:09:38,8:47:15,8:47:24,38,0,Y,
8-Aug-19,1025,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:47:24,8:47:24,8:52:22,0,5,Y,Transferred
8-Aug-19,1025,2,Ultrasound/ Review,Review Room 4,8888,8:52:22,9:08:47,9:10:59,16,2,Y,Transferred
8-Aug-19,1026,0,Ultrasound/ Review,,,8:13:23,,,0,0,N,
8-Aug-19,1027,0,Ultrasound/ Review,,,8:15:18,,,0,0,N,
8-Aug-19,1028,0,Ultrasound/ Review,Review Room 4,8888,8:20:33,9:21:15,9:22:50,61,1,Y,
8-Aug-19,1029,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:26:52,8:55:10,8:59:00,29,4,Y,
8-Aug-19,1029,1,Ultrasound/ Review,Review Room 4,8888,8:59:00,9:10:59,9:11:05,11,1,Y,Transferred
8-Aug-19,1029,2,Ultrasound/ Review,Review Room 4,8888,9:11:05,9:11:05,9:14:02,0,3,Y,Transferred
8-Aug-19,1030,0,Ultrasound/ Review,Treatment Room 3,8888,8:29:59,9:25:05,9:30:29,56,5,Y,
8-Aug-19,1031,0,Ultrasound/ Review,Review Room 4,8888,8:30:48,9:17:21,9:17:46,47,0,Y,
8-Aug-19,1032,0,Ultrasound/ Review,Treatment Room 3,8888,8:31:04,9:30:29,9:35:33,59,5,Y,
8-Aug-19,1033,0,Ultrasound/ Review,,,8:33:06,,,0,0,N,
8-Aug-19,1034,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:33:59,9:00:24,9:00:49,27,0,Y,
8-Aug-19,1034,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:00:49,9:00:49,9:01:30,0,1,Y,Transferred
8-Aug-19,1034,0,Ultrasound/ Review,Review Room 4,8888,9:01:31,9:26:45,9:28:31,25,2,Y,
8-Aug-19,1035,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:37:24,9:01:30,9:09:28,24,8,Y,
8-Aug-19,1035,1,Ultrasound/ Review,Review Room 4,8888,9:09:28,9:15:55,9:16:15,6,1,Y,Transferred
8-Aug-19,1035,2,Ultrasound/ Review,Review Room 4,8888,9:16:15,9:16:15,9:17:21,0,1,Y,Transferred
8-Aug-19,1036,0,Ultrasound/ Review,Review Room 4,8888,8:41:38,9:28:31,9:30:21,47,2,Y,
8-Aug-19,1037,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:41:57,9:11:52,9:20:22,30,9,Y,
8-Aug-19,1037,1,Ultrasound/ Review,Review Room 4,8888,9:20:22,9:22:50,9:26:45,2,4,Y,Transferred
8-Aug-19,1038,0,Ultrasound/ Review,Review Room 4,8888,8:42:46,9:30:21,9:32:40,48,2,Y,
8-Aug-19,1039,0,Ultrasound/ Review,Review Room 4,8888,8:43:31,9:35:50,9:36:07,52,1,Y,
8-Aug-19,1039,1,Ultrasound/ Review,Review Room 4,8888,9:36:17,9:36:17,9:42:50,0,6,Y,Transferred
8-Aug-19,1040,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:44:00,9:21:23,9:26:08,37,5,Y,
8-Aug-19,1040,1,Ultrasound/ Review,Review Room 4,8888,9:26:08,9:32:40,9:35:50,6,3,Y,Transferred
8-Aug-19,1041,0,Ultrasound/ Review,Treatment Room 3,8888,8:48:30,9:38:19,9:40:36,50,2,Y,
8-Aug-19,1042,0,Ultrasound/ Review,Review Room 4,8888,8:50:32,9:45:51,9:45:57,55,0,Y,
8-Aug-19,1042,1,Ultrasound/ Review,Review Room 4,8888,9:45:57,9:45:57,9:49:03,0,4,Y,Transferred
8-Aug-19,1043,0,Ultrasound/ Review,Treatment Room 3,8888,8:51:04,9:40:36,9:50:40,49,10,Y,
8-Aug-19,1044,0,Ultrasound/ Review,Treatment Room 3,8888,8:55:01,9:50:40,9:54:43,55,4,Y,
8-Aug-19,1045,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:56:38,9:31:19,9:36:14,35,5,Y,
8-Aug-19,1045,1,Ultrasound/ Review,Review Room 4,8888,9:36:14,9:42:50,9:44:36,6,2,Y,Transferred
8-Aug-19,1046,0,Ultrasound/ Review,Review Room 4,8888,8:56:46,9:49:03,9:52:54,53,3,Y,
8-Aug-19,1047,0,Ultrasound/ Review,Review Room 4,8888,9:02:31,9:52:54,10:00:09,50,8,Y,
8-Aug-19,1048,0,Ultrasound/ Review,Review Room 4,8888,9:04:45,10:56:34,10:56:42,112,0,Y,
8-Aug-19,1048,1,Ultrasound/ Review,Review Room 4,8888,10:56:42,10:56:42,12:16:38,0,30,Y,Transferred
8-Aug-19,1049,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:04:55,9:37:06,9:37:28,33,0,Y,
8-Aug-19,1049,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:37:28,9:37:28,9:37:41,0,0,N,
8-Aug-19,1049,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:37:41,9:37:41,9:38:22,0,1,Y,Transferred
8-Aug-19,1049,3,Ultrasound/ Review,Ultrasound Room 5,8888,9:47:37,9:47:37,9:50:12,0,3,Y,
8-Aug-19,1049,4,Ultrasound/ Review,Treatment Room 3,8888,9:50:12,10:03:40,10:12:25,13,9,Y,
8-Aug-19,1050,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:05:32,9:38:22,9:39:25,33,1,Y,
8-Aug-19,1050,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:51:44,9:51:44,9:54:10,0,3,Y,Transferred
8-Aug-19,1050,2,Ultrasound/ Review,Treatment Room 3,8888,9:54:10,10:12:25,10:12:52,18,0,Y,Transferred
8-Aug-19,1050,3,Ultrasound/ Review,Treatment Room 3,8888,10:12:52,10:12:52,10:18:55,0,6,Y,
8-Aug-19,1050,4,Ultrasound/ Review,Treatment Room 3,8888,10:45:31,10:45:31,12:32:14,0,30,Y,
8-Aug-19,1051,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:06:15,9:39:25,9:39:58,33,0,Y,
8-Aug-19,1051,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:39:58,9:39:58,9:45:46,0,6,Y,Transferred
8-Aug-19,1051,0,Ultrasound/ Review,Review Room 4,8888,9:45:47,10:08:28,10:11:00,23,3,Y,
8-Aug-19,1052,0,Ultrasound/ Review,,,9:06:32,9:45:46,9:45:46,39,0,Y,
8-Aug-19,1052,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:45:46,9:55:23,9:55:35,10,0,Y,Transferred
8-Aug-19,1052,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:55:35,9:55:35,9:56:16,0,1,Y,Transferred
8-Aug-19,1052,0,Ultrasound/ Review,Review Room 4,8888,9:56:17,10:00:09,10:08:28,4,8,Y,
8-Aug-19,1052,1,Ultrasound/ Review,Review Room 4,8888,10:16:06,10:16:06,10:16:25,0,0,N,
8-Aug-19,1053,0,Ultrasound/ Review,,,9:09:09,,,0,0,N,
8-Aug-19,1054,0,Ultrasound/ Review,Review Room 4,8888,9:10:52,10:11:00,10:12:14,61,1,Y,
8-Aug-19,1055,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:26:47,9:56:16,9:56:23,30,0,Y,
8-Aug-19,1055,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:56:23,9:56:23,9:57:03,0,1,Y,Transferred
8-Aug-19,1056,0,Ultrasound/ Review,Treatment Room 3,8888,9:28:43,10:22:39,10:26:44,54,4,Y,
8-Aug-19,1057,0,Ultrasound/ Review,Review Room 4,8888,9:35:13,10:16:25,10:20:21,41,4,Y,
8-Aug-19,1058,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:36:30,9:57:03,10:02:03,21,5,Y,
8-Aug-19,1058,1,Ultrasound/ Review,Review Room 4,8888,10:02:03,10:12:47,10:16:06,10,4,Y,Transferred
8-Aug-19,1059,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:40:15,10:03:48,10:05:47,23,2,Y,
8-Aug-19,1060,0,Ultrasound/ Review,Review Room 4,8888,9:40:49,10:20:21,10:36:54,40,16,Y,
8-Aug-19,1061,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:44:16,10:10:21,10:17:38,26,7,Y,
8-Aug-19,1061,1,Ultrasound/ Review,Review Room 4,8888,10:17:38,10:36:54,10:43:48,19,7,Y,Transferred
8-Aug-19,1062,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:48:17,10:19:29,10:22:28,31,3,Y,
8-Aug-19,1062,1,Ultrasound/ Review,Treatment Room 3,8888,10:33:12,10:39:20,10:42:54,6,3,Y,Transferred
8-Aug-19,1063,0,Ultrasound/ Review,Review Room 4,8888,9:50:52,10:43:48,10:44:45,53,1,Y,
8-Aug-19,1063,1,Ultrasound/ Review,Review Room 4,8888,10:44:45,10:44:45,10:45:20,0,1,Y,Transferred
8-Aug-19,1064,0,Ultrasound/ Review,Review Room 4,8888,9:50:57,10:47:21,10:52:03,57,5,Y,
8-Aug-19,1065,0,Ultrasound/ Review,Treatment Room 3,8888,9:52:56,10:26:44,10:39:20,34,13,Y,
8-Aug-19,1066,0,Ultrasound/ Review,Review Room 4,8888,10:02:38,10:52:56,10:55:00,50,3,Y,
8-Aug-19,1067,0,Ultrasound/ Review,Treatment Room 3,8888,10:05:57,10:43:08,10:45:31,38,2,Y,
8-Aug-19,1068,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:07:39,10:22:28,10:28:41,15,6,Y,
8-Aug-19,1068,1,Ultrasound/ Review,Review Room 4,8888,10:28:41,10:55:00,10:55:15,27,0,Y,Transferred
8-Aug-19,1068,2,Ultrasound/ Review,Review Room 4,8888,10:55:15,10:55:15,10:56:34,0,1,Y,Transferred
10-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:21,7:43:16,7:46:46,19,3,Y,
10-Aug-19,1001,1,Ultrasound/ Review,Ultrasound Room 5,8888,7:46:46,7:52:21,7:52:31,6,0,Y,Transferred
